"State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_type_TCPD","Party_ID","Max_Poll_No","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest"
"Chhattisgarh",16,4,2014,4,0,4,2,"CHARAN DAS MAHANT","M","INC",434737,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,41.3,"no",381984,36.29,2.94,"GECG65727","National Party",3482,0,TRUE,5,"INC",3482,,,TRUE,3,FALSE,TRUE,TRUE
"Chhattisgarh",16,4,2014,4,0,4,3,"HIRASINGH MARKAM","M","GGP",52753,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,5.01,"yes",34294,3.26,2.94,"GECG37421","Local Party",3129,0,TRUE,9,"GGP",3129,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,4,2014,4,0,4,4,"JEEVAN LAL RAOUTEL","M","IND",18459,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,1.75,"yes",3865,0.37,2.94,"GECG2266","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,5,"AMAR NATH PANDEY","M","AAAP",14594,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,1.39,"yes",396,0.04,2.94,"GECG2280","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,6,"DHANSINGH DHURVE","M","BSP",14198,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,1.35,"yes",4703,0.45,2.94,"GECG2293","State-based Party",16651,0,TRUE,2,"BSP",16651,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,4,2014,4,0,4,7,"PRATAP BHANU","M","IND",9495,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.9,"yes",925,0.09,2.94,"GECG2298","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,8,"None of the Above","NOTA","NOTA",8570,"NULL",1052720,1423729,"KORBA","GEN","",24,73.94,0.81,"yes",1651,0.16,2.94,"","NOTA",5897,0,TRUE,87,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,9,"CHARAN BHAYA","M","IND",6919,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.66,"yes",458,0.04,2.94,"GECG2287","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,10,"JATA SHANKAR PANDAY","M","IND",6461,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.61,"yes",804,0.08,2.94,"GECG2278","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,11,"S.R. ANCHAL","M","IND",5657,"SC",1052720,1423729,"KORBA","GEN","",24,73.94,0.54,"yes",419,0.04,2.94,"GECG2276","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,12,"CHANDRA BHUSHAN PRATAP SINGH KANWAR","M","APoI",5238,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.5,"yes",973,0.09,2.94,"GECG2271","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,13,"LAXMAN LAL KAIWART","M","chp",4265,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.41,"yes",154,0.01,2.94,"GECG2267","Local Party",15895,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,14,"PHULESHWAR PRASAD SURAJIHA","M","IND",4111,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.39,"yes",435,0.04,2.94,"GECG2269","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,15,"RAJESH KUMAR PANDEY","M","IND",3676,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.35,"yes",908,0.09,2.94,"GECG2284","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,16,"DR.URMILA SINGH MARKO","F","RGOP",2768,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.26,"yes",40,0,2.94,"GECG2294","Local Party",6470,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,17,"HARBHAJAN SINGH SHYAM","M","IND",2728,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.26,"yes",28,0,2.94,"GECG2264","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,18,"RAJENDRA SINGH KANWAR","M","CSM",2700,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.26,"yes",21,0,2.94,"GECG83958","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,19,"MOHAN LAL BARGAHI","M","IND",2679,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.25,"yes",8,0,2.94,"GECG2260","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,20,"FATTE SINGH SHYAM","M","IND",2671,"ST",1052720,1423729,"KORBA","GEN","",24,73.94,0.25,"yes",193,0.02,2.94,"GECG2256","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,21,"KEWAL GOSWAMI","M","SP",2478,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.24,"yes",56,0.01,2.94,"GECG2282","State-based Party",7425,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,22,"SEKH RAUF","M","IND",2422,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.23,"yes",89,0.01,2.94,"GECG2262","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,23,"RAJESH KUMAR MAHANT","M","JD(U)",2333,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.22,"yes",335,0.03,2.94,"GECG2292","State-based Party",11002,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,24,"KAMAL DEO","M","BSCP",1998,"SC",1052720,1423729,"KORBA","GEN","",24,73.94,0.19,"yes",190,0.02,2.94,"GECG2295","Local Party",2047,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,4,2014,4,0,4,25,"SHAMBHU PRASAD SHARMA ADVOCATE","M","IND",1808,"GEN",1052720,1423729,"KORBA","GEN","",24,73.94,0.17,"yes",0,0,2.94,"GEBR1978","Independents",10809,0,TRUE,4,"HVD",16023,,,FALSE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,5,2014,4,0,4,1,"LAKHAN LAL SAHU","M","BJP",561387,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,51.48,"no",176436,16.18,2.56,"GECG2351","National Party",1605,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,2,"KARUNA SHUKLA","F","INC",384951,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,35.3,"no",358611,32.89,2.56,"GECG2346","National Party",3482,0,TRUE,3,"BJP",1605,,,FALSE,1,TRUE,FALSE,TRUE
"Chhattisgarh",16,5,2014,4,0,4,3,"DHARAM BHARGAV","M","BSP",26340,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,2.42,"yes",5607,0.51,2.56,"GECG2347","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,4,"ANAND MISHRA","M","AAAP",20733,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,1.9,"yes",5815,0.53,2.56,"GECG2352","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,5,"PRAKASH SURYA","M","IND",14918,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,1.37,"yes",1579,0.14,2.56,"GECG2353","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,6,"BALDAU PRASAD SAHU","M","IND",13339,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,1.22,"yes",1315,0.12,2.56,"GECG2319","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,7,"DINESH KUMAR SINGH KHUSRO NIKHIL","M","IND",12024,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,1.1,"yes",4458,0.41,2.56,"GECG2305","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,8,"None of the Above","NOTA","NOTA",7566,"NULL",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.69,"yes",655,0.06,2.56,"","NOTA",5897,0,TRUE,88,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,9,"DILIP KOSHLE","M","IND",6911,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.63,"yes",1526,0.14,2.56,"GECG2327","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,10,"DAOSINGH MARAVI","M","IND",5385,"ST",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.49,"yes",1091,0.1,2.56,"GECG2329","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,11,"ENG. RAMFAL MANDREY","M","APoI",4294,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.39,"yes",15,0,2.56,"GECG2330","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,12,"GANESH YADAV","M","GGP",4279,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.39,"yes",245,0.02,2.56,"GECG2310","Local Party",3129,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,13,"RAM SINGH PANDRAM (PENDRO)","M","IND",4034,"ST",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.37,"yes",1046,0.1,2.56,"GECG2302","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,14,"DAYADAS LAHRE","M","IND",2988,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.27,"yes",619,0.06,2.56,"GECG2315","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,15,"JAITRAM KHANDE","M","IND",2369,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.22,"yes",125,0.01,2.56,"GECG2342","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,16,"SARITA VIJAY SONI","F","IND",2244,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.21,"yes",7,0,2.56,"GECG2332","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,17,"AJAY PALI","M","IND",2237,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.21,"yes",178,0.02,2.56,"GECG2323","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,18,"MANIK DAHARIYA","M","IND",2059,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.19,"yes",223,0.02,2.56,"GECG2324","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,19,"SALIKRAM JOGI","M","IND",1836,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.17,"yes",60,0.01,2.56,"GECG2328","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,20,"RAMJI SAHU","M","CSM",1776,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.16,"yes",70,0.01,2.56,"GECG2304","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,21,"DHANIRAM YADAV","M","SP",1706,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.16,"yes",45,0,2.56,"GECG2314","State-based Party",7425,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,22,"RAMESHWAR KEWAT","M","IND",1661,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.15,"yes",203,0.02,2.56,"GECG2313","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,23,"LAKHANLAL SAHU","M","IND",1458,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.13,"yes",171,0.02,2.56,"GECG2311","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,24,"DHANIRAM KHARE","M","RP(K)",1287,"SC",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.12,"yes",377,0.03,2.56,"GECG2300","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,25,"LAKHANLAL SAHU","M","IND",910,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.08,"yes",0,0,2.56,"GECG2336","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,26,"LAKHAN LAL SAHU","M","IND",910,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.08,"yes",55,0.01,2.56,"GECG2348","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,5,2014,4,0,4,27,"LAKHAN LAL SAHU","M","IND",855,"GEN",1090457,1729229,"BILASPUR","GEN","",26,63.06,0.08,"yes",0,0,2.56,"GECG2316","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,1,"ABHISHEK SINGH","M","BJP",643473,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,54.61,"no",235911,20.02,2.38,"GECG2380","National Party",1605,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,2,"KAMLESHWAR VERMA","M","INC",407562,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,34.59,"no",375178,31.84,2.38,"GECG2361","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,3,"None of the Above","NOTA","NOTA",32384,"NULL",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,2.75,"yes",11926,1.01,2.38,"","NOTA",5897,0,TRUE,89,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,4,"ANAND SAHU","M","BSP",20458,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,1.74,"yes",8754,0.74,2.38,"GECG2368","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,5,"NARENDRA BANSOD ADVOCATE","M","APoI",11704,"SC",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.99,"yes",226,0.02,2.38,"GECG2356","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,6,"SAHUKAR BHASKAR","M","IND",11478,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.97,"yes",587,0.05,2.38,"GECG2371","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,7,"WAMANRAO BAGDE","M","IND",10891,"SC",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.92,"yes",158,0.01,2.38,"GECG2381","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,8,"BHASKAR DWIVEDI","M","AAAP",10733,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.91,"yes",4726,0.4,2.38,"GECG2367","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,9,"SANTOSH CHANDRAKAR","M","GGP",6007,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.51,"yes",66,0.01,2.38,"GECG2362","Local Party",3129,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,10,"RAMESH YADAV","M","IND",5941,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.5,"yes",395,0.03,2.38,"GECG2375","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,11,"KHEMRAJ LODHI","M","IND",5546,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.47,"yes",291,0.02,2.38,"GECG2357","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,12,"MURAD BHAI","M","IND",5255,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.45,"yes",1619,0.14,2.38,"GECG2360","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,13,"BHAGAT SONI","M","CSM",3636,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.31,"yes",408,0.03,2.38,"GECG2370","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,6,2014,4,0,4,14,"LODHI SEEMA KAUSHIK","F","SP",3228,"GEN",1178296,1591373,"RAJNANDGAON","GEN","",13,74.04,0.27,"yes",0,0,2.38,"GECG2358","State-based Party",7425,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,1,"TAMRADHWAJ SAHU","M","INC",570687,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,45.35,"no",16848,1.34,2.5,"GECG8494","National Party",3482,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,2,"SAROJ PANDEY","F","BJP",553839,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,44.01,"no",536384,42.63,2.5,"GECG8457","National Party",1605,0,TRUE,2,"BJP",1605,,,TRUE,1,FALSE,TRUE,TRUE
"Chhattisgarh",16,7,2014,4,0,4,3,"VISHWA RATNA SINHA","M","AAAP",17455,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,1.39,"yes",926,0.07,2.5,"GECG8475","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,4,"ARUN JOSHI","M","IND",16529,"SC",1258342,1858922,"DURG","GEN","",26,67.69,1.31,"yes",929,0.07,2.5,"GECG77656","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,5,"MUNNA CHANDRAKAR","M","BSP",15600,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,1.24,"yes",3693,0.29,2.5,"GECG8491","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,6,"None of the Above","NOTA","NOTA",11907,"NULL",1258342,1858922,"DURG","GEN","",26,67.69,0.95,"yes",1536,0.12,2.5,"","NOTA",5897,0,TRUE,90,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,7,"AATMA RAM SAHU","M","SUCI",10371,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.82,"yes",2251,0.18,2.5,"GECG8497","State-based Party",8082,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,8,"KSHITIJ KUMAR SHAMBHARKAR","M","RP(K)",8120,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.65,"yes",1022,0.08,2.5,"GECG8488","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,9,"ALFRED VIKAS LOUISE","M","IND",7098,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.56,"yes",1758,0.14,2.5,"GECG8484","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,10,"SHRIKANT SHAH","M","JD(U)",5340,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.42,"yes",236,0.02,2.5,"GECG8486","State-based Party",11002,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,11,"SHEEMA RAHANGDALE","F","APoI",5104,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.41,"yes",393,0.03,2.5,"GECG8464","Local Party",880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,12,"SUBODH KUMAR GUPTA","M","RPI(A)",4711,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.37,"yes",174,0.01,2.5,"GECG8458","State-based Party",12285,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,13,"JINENDRA GHRITLAHARE","M","IND",4537,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.36,"yes",1633,0.13,2.5,"GECG8474","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,14,"SHAILENDRA BANJARE (SHAKTIPURTA)","M","SSBD",2904,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.23,"yes",3,0,2.5,"GECG8489","Local Party",12831,0,TRUE,2,"SSBD",12831,,,TRUE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,7,2014,4,0,4,15,"HIRALAL ANNANT","M","IND",2901,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.23,"yes",165,0.01,2.5,"GECG8487","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,16,"SAHETRU SINGH","M","IND",2736,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.22,"yes",176,0.01,2.5,"GECG8483","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,17,"JAI PRAKASH NAIR","M","CPI(ML)(L)",2560,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.2,"yes",259,0.02,2.5,"GECG8482","Local Party",9890,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,18,"ENGG. CHANDRAPRAKASH MANDLE","M","IND",2301,"SC",1258342,1858922,"DURG","GEN","",26,67.69,0.18,"yes",17,0,2.5,"GECG8460","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,19,"A.K.MOHAN","M","AITC",2284,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.18,"yes",125,0.01,2.5,"GECG8472","State-based Party",18228,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,20,"MANNU LAL PARGANIHA","M","CSM",2159,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.17,"yes",45,0,2.5,"GECG8461","Local Party",2137,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,21,"SARJU PRASAD SHUKLA","M","IND",2114,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.17,"yes",687,0.05,2.5,"GECG8467","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,22,"BHARAT BHUSHAN PANDEY","M","CPIM",1427,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.11,"yes",14,0,2.5,"GECG81416","State-based Party",2560,0,TRUE,3,"IND",10809,,,FALSE,0,FALSE,FALSE,TRUE
"Chhattisgarh",16,7,2014,4,0,4,23,"ADHIWAKTA NARENDRA GUPTA","M","bhmm",1413,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.11,"yes",188,0.01,2.5,"GECG8463","Local Party",2073,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,24,"SHITKARAN MAHILVAR","M","IND",1225,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.1,"yes",75,0.01,2.5,"GECG8462","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,25,"DIWAKAR BAIRAGI","M","IND",1150,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.09,"yes",139,0.01,2.5,"GECG8466","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,26,"RADHA BAI YADAV","F","IND",1011,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.08,"yes",152,0.01,2.5,"GECG8468","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,7,2014,4,0,4,27,"BALDAU PRASAD SAHU","M","IND",859,"GEN",1258342,1858922,"DURG","GEN","",26,67.69,0.07,"yes",0,0,2.5,"GECG2319","Independents",10809,0,TRUE,2,"IND",10809,,,TRUE,0,FALSE,FALSE,FALSE
"Chhattisgarh",16,8,2014,4,0,4,1,"RAMESH BAIS","M","BJP",654922,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,52.36,"no",171646,13.72,2.38,"GECG31734","National Party",1605,0,TRUE,9,"BJP",1605,,,TRUE,7,FALSE,TRUE,TRUE
"Chhattisgarh",16,8,2014,4,0,4,2,"SATYA NARAYAN SHARMA (SATTU BHAIYA)","M","INC",483276,"GEN",1250845,1904460,"RAIPUR","GEN","",36,65.68,38.64,"no",468137,37.43,2.38,"GECG2407","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
